  -5.8475597e-01   2.3002233e+00  -9.1030990e-01
  -5.8164528e-01   2.2962049e+00  -9.1410276e-01
  -5.7873316e-01   2.2924102e+00  -9.1889061e-01
  -5.7595151e-01   2.2887447e+00  -9.2503378e-01
  -5.7324771e-01   2.2851297e+00  -9.3305377e-01
  -5.7080500e-01   2.2818036e+00  -9.4273812e-01
  -5.6856376e-01   2.2786829e+00  -9.5454365e-01
  -5.6648682e-01   2.2757098e+00  -9.6917945e-01
  -5.6471448e-01   2.2730869e+00  -9.8602371e-01
  -5.6471448e-01   2.2730869e+00  -9.8602371e-01
  -5.6319654e-01   2.2707511e+00  -1.0056950e+00
  -5.6190940e-01   2.2686758e+00  -1.0291477e+00
  -5.6061890e-01   2.2664641e+00  -1.0536176e+00
  -5.5906042e-01   2.2636488e+00  -1.0779840e+00
  -5.5736968e-01   2.2604151e+00  -1.1013671e+00
  -5.5573708e-01   2.2571148e+00  -1.1230074e+00
  -5.5573708e-01   2.2571148e+00  -1.1230074e+00
  -5.5416038e-01   2.2537542e+00  -1.1443510e+00
  -5.5416038e-01   2.2537542e+00  -1.1443510e+00
  -5.5257395e-01   2.2502070e+00  -1.1652294e+00
  -5.5104868e-01   2.2465809e+00  -1.1835201e+00
  -5.4946472e-01   2.2426139e+00  -1.1999112e+00
  -5.4773414e-01   2.2380697e+00  -1.2141714e+00
  -5.4594115e-01   2.2331787e+00  -1.2243937e+00
  -5.4400508e-01   2.2277577e+00  -1.2305742e+00
  -5.4400508e-01   2.2277577e+00  -1.2305742e+00
  -5.4182932e-01   2.2215858e+00  -1.2324123e+00
  -5.3963831e-01   2.2153599e+00  -1.2324039e+00
  -5.3744655e-01   2.2091321e+00  -1.2323932e+00
  -5.3518757e-01   2.2027136e+00  -1.2323804e+00
  -5.3299416e-01   2.1964816e+00  -1.2323697e+00
  -5.3080015e-01   2.1902480e+00  -1.2323630e+00
  -5.3080015e-01   2.1902480e+00  -1.2323630e+00
  -5.2854000e-01   2.1838255e+00  -1.2323672e+00
  -5.2854000e-01   2.1838255e+00  -1.2323672e+00
  -5.2415538e-01   2.1713651e+00  -1.2323818e+00
  -5.2415538e-01   2.1713651e+00  -1.2323818e+00
  -5.2189973e-01   2.1649570e+00  -1.2323584e+00
  -5.1972142e-01   2.1587719e+00  -1.2321268e+00
  -5.1972142e-01   2.1587719e+00  -1.2321268e+00
  -5.1753268e-01   2.1525587e+00  -1.2320936e+00
  -5.1527633e-01   2.1461537e+00  -1.2320844e+00
  -5.1089498e-01   2.1337173e+00  -1.2320593e+00
  -5.0863669e-01   2.1273076e+00  -1.2320477e+00
  -5.0644393e-01   2.1210841e+00  -1.2320378e+00
  -5.0425031e-01   2.1148583e+00  -1.2320291e+00
  -5.0198944e-01   2.1084418e+00  -1.2320182e+00
  -5.0198944e-01   2.1084418e+00  -1.2320182e+00
  -4.9979420e-01   2.1022118e+00  -1.2320095e+00
  -4.9759818e-01   2.0959797e+00  -1.2320031e+00
  -4.9533527e-01   2.0895579e+00  -1.2320048e+00
  -4.9533527e-01   2.0895579e+00  -1.2320048e+00
  -4.9094417e-01   2.0770962e+00  -1.2320248e+00
  -4.8868374e-01   2.0706814e+00  -1.2320227e+00
  -4.8868374e-01   2.0706814e+00  -1.2320227e+00
  -4.8649702e-01   2.0644772e+00  -1.2319131e+00
  -4.8431441e-01   2.0582881e+00  -1.2317241e+00
  -4.8205497e-01   2.0518816e+00  -1.2317311e+00
  -4.8205497e-01   2.0518816e+00  -1.2317311e+00
  -4.7986268e-01   2.0456657e+00  -1.2317192e+00
  -4.7766982e-01   2.0394484e+00  -1.2317066e+00
  -4.7540971e-01   2.0330407e+00  -1.2316944e+00
  -4.7540971e-01   2.0330407e+00  -1.2316944e+00
  -4.7321521e-01   2.0268193e+00  -1.2316837e+00
  -4.7101983e-01   2.0205955e+00  -1.2316744e+00
  -4.6875707e-01   2.0141810e+00  -1.2316646e+00
  -4.6875707e-01   2.0141810e+00  -1.2316646e+00
  -4.6656008e-01   2.0079530e+00  -1.2316547e+00
  -4.6656008e-01   2.0079530e+00  -1.2316547e+00
  -4.6436224e-01   2.0017228e+00  -1.2316469e+00
  -4.6209712e-01   1.9953021e+00  -1.2316430e+00
  -4.5989858e-01   1.9890700e+00  -1.2316496e+00
  -4.5770076e-01   1.9828398e+00  -1.2316606e+00
  -4.5770076e-01   1.9828398e+00  -1.2316606e+00
  -4.5543707e-01   1.9764234e+00  -1.2316663e+00
  -4.5105929e-01   1.9640170e+00  -1.2314358e+00
  -4.4880083e-01   1.9576206e+00  -1.2313781e+00
  -4.4660643e-01   1.9514057e+00  -1.2313690e+00
  -4.4660643e-01   1.9514057e+00  -1.2313690e+00
  -4.4441173e-01   1.9451901e+00  -1.2313562e+00
